date,ENSEMBLE,EURAD-IM
2020-02-25,41.89065933227539,47.1407356262207
2020-02-26,16.106292724609375,10.352583885192871
2020-02-27,10.908878326416016,11.354544639587402
2020-02-28,10.03339672088623,8.833674430847168
2020-02-29,25.056482315063477,13.919228553771973
2020-03-01,21.899057388305664,12.373428344726562
2020-03-02,19.160417556762695,11.17440414428711
2020-03-03,10.553871154785156,8.117562294006348
2020-03-04,19.293079376220703,16.203025817871094
2020-03-05,24.6889705657959,12.59344482421875
2020-03-06,14.036945343017578,10.418495178222656
2020-03-07,13.307265281677246,7.227245330810547
2020-03-08,24.483449935913086,22.667510986328125
2020-03-09,48.06924057006836,21.83258628845215
2020-03-10,18.453298568725586,20.680503845214844
2020-03-11,22.227807998657227,28.38132667541504
2020-03-12,24.662172317504883,30.40045928955078
2020-03-13,19.576400756835938,15.536107063293457
2020-03-14,14.733386993408203,17.153215408325195
2020-03-15,24.337440490722656,20.31114387512207
2020-03-16,33.2326774597168,29.57196617126465
2020-03-17,52.341644287109375,54.37763595581055
2020-03-18,59.873104095458984,51.12171936035156
2020-03-19,56.9251823425293,47.45448303222656
2020-03-20,53.87785720825195,53.885066986083984
2020-03-21,50.3228759765625,52.557926177978516
2020-03-22,17.63563346862793,13.510113716125488
2020-03-23,13.269755363464355,13.309870719909668
2020-03-24,24.421289443969727,22.132471084594727
2020-03-25,19.3411922454834,14.155379295349121
2020-03-26,23.14990997314453,17.969606399536133
2020-03-27,28.125158309936523,23.34615135192871
2020-03-28,32.1345329284668,34.090335845947266
2020-03-29,42.92155075073242,45.97976303100586
2020-03-30,19.655982971191406,7.213395595550537
2020-03-31,15.340991020202637,14.04638957977295
2020-04-01,30.504545211791992,22.099660873413086
2020-04-02,46.51555252075195,42.93202590942383
2020-04-03,54.424556732177734,45.3864860534668
2020-04-04,52.48544692993164,29.999168395996094
2020-04-05,32.00089645385742,18.841272354125977
2020-04-06,29.209142684936523,27.183637619018555
2020-04-07,29.687593460083008,29.221513748168945
2020-04-08,33.58589172363281,27.739336013793945
2020-04-09,39.49666976928711,35.66695022583008
2020-04-10,44.84403991699219,30.313501358032227
2020-04-11,29.973709106445312,32.560970306396484
2020-04-12,17.513826370239258,31.93619728088379
2020-04-13,16.83262062072754,23.869237899780273
2020-04-14,14.009472846984863,15.131455421447754
2020-04-15,18.829269409179688,19.8175106048584
2020-04-16,35.032711029052734,45.833919525146484
2020-04-17,20.339147567749023,37.348655700683594
2020-04-18,18.895069122314453,25.860153198242188
2020-04-19,21.49871253967285,28.962663650512695
2020-04-20,15.685673713684082,4.56191873550415
2020-04-21,16.183202743530273,9.98340892791748
2020-04-22,16.931283950805664,12.076465606689453
2020-04-23,24.157007217407227,20.512197494506836
2020-04-24,30.91170310974121,37.05958092730978
2020-04-25,19.044849395751953,23.7547664642334
2020-04-26,18.81456184387207,23.346817016601562
2020-04-27,15.01225757598877,17.694711685180664
2020-04-28,12.815234184265137,12.870745658874512
2020-04-29,12.13659954071045,11.26055908203125
2020-04-30,17.64272117614746,13.328484535217285
2020-05-01,18.858999252319336,13.253593444824219
2020-05-02,7.135250091552734,6.260056018829346
2020-05-03,10.915812492370605,7.493619441986084
2020-05-04,15.4653959274292,13.585789680480957
2020-05-05,12.889012336730957,15.93930721282959
2020-05-06,15.601258277893066,15.752360343933105
2020-05-07,18.356534957885742,19.44647216796875
2020-05-08,19.152021408081055,19.782230377197266
2020-05-09,8.707401275634766,13.333800315856934
2020-05-10,14.336036682128906,21.545066833496094
2020-05-11,8.237332344055176,6.208406925201416
2020-05-12,10.34158992767334,9.721856117248535
2020-05-13,9.2293119430542,10.398388862609863
2020-05-14,12.943283081054688,12.045622825622559
2020-05-15,9.953754425048828,12.291455268859863
2020-05-16,12.04468822479248,18.09702491760254
2020-05-17,14.909955024719238,18.859668731689453
2020-05-18,15.586421966552734,15.790752410888672
2020-05-19,16.35984992980957,11.677035331726074
2020-05-20,17.51945686340332,15.43759822845459
2020-05-21,16.931522369384766,18.158849716186523
2020-05-22,18.58753204345703,17.19414710998535
2020-05-23,12.643162727355957,12.298495292663574
2020-05-24,9.340682029724121,5.556392669677734
2020-05-25,9.564935684204102,6.807485103607178
2020-05-26,10.775935173034668,10.233634948730469
2020-05-27,12.884888648986816,11.3899507522583
2020-05-28,18.181608200073242,16.0334415435791
2020-05-29,11.064140319824219,9.54157543182373
2020-05-30,15.341845512390137,9.455817222595215
2020-05-31,11.407576560974121,10.161092758178711
2020-06-01,14.168482780456543,12.212824821472168
2020-06-02,16.8243350982666,14.88720417022705
2020-06-03,14.889045715332031,12.79723834991455
2020-06-04,7.595194339752197,6.02735710144043
2020-06-05,5.820492267608643,4.392496109008789
2020-06-06,12.161117553710938,7.552480220794678
2020-06-07,6.775116443634033,8.543427467346191
2020-06-08,5.766105651855469,7.720175266265869
2020-06-09,9.510201454162598,9.36490535736084
2020-06-10,15.627281188964844,17.18714714050293
2020-06-11,13.9498291015625,12.95836353302002
2020-06-12,20.263099670410156,14.7761869430542
2020-06-13,8.617816925048828,12.8858060836792
2020-06-14,8.714207649230957,4.482705593109131
2020-06-15,10.19704532623291,6.7892608642578125
2020-06-16,16.029027938842773,13.633624076843262
2020-06-17,12.805702209472656,12.575111389160156
2020-06-18,13.060330390930176,9.454777717590332
2020-06-19,12.51088809967041,11.489380836486816
2020-06-20,15.30005931854248,13.56128215789795
2020-06-21,6.96906042098999,7.860842227935791
2020-06-22,7.622280120849609,8.250221252441406
2020-06-23,14.51518726348877,15.452479362487793
