date,EMEP,ENSEMBLE,EURAD-IM
2020-08-18,21.59295654296875,9.03996753692627,21.319433212280273
2020-08-19,7.997289180755615,5.301289081573486,13.91801929473877
2020-08-20,2.7074978351593018,3.730928421020508,7.4373459815979
2020-08-21,4.051914215087891,4.016507625579834,4.59291410446167
2020-08-22,2.425847291946411,5.043489933013916,2.5006046295166016
2020-08-23,1.0476692914962769,1.7813234329223633,1.8786392211914062
2020-08-24,0.9197539687156677,1.6465439796447754,1.2212958335876465
2020-08-25,1.0068340301513672,1.9129384756088257,1.8087047338485718
2020-08-26,1.3141616582870483,2.537525177001953,3.434521436691284
2020-08-27,2.9129467010498047,3.617199659347534,8.570788383483887
2020-08-28,2.5772221088409424,2.4460020065307617,4.312160015106201
2020-08-29,1.9865740537643433,1.6699634790420532,1.9265438318252563
