date,EMEP,ENSEMBLE,EURAD-IM
2020-06-26,9.447665214538574,7.911032199859619,12.319239616394043
2020-06-27,11.916899681091309,8.049188613891602,10.991915702819824
2020-06-28,1.8319915533065796,4.004094123840332,4.066775798797607
2020-06-29,1.595955491065979,4.034139633178711,2.4190237522125244
2020-06-30,1.202720284461975,2.8516905307769775,1.671667456626892
2020-07-01,1.570839285850525,2.2095870971679688,1.7925056219100952
2020-07-02,1.1462804079055786,1.5336827039718628,1.176660180091858
2020-07-03,0.915947437286377,1.8298150300979614,1.425585150718689
2020-07-04,1.3566160202026367,1.9084149599075317,1.3584471940994263
2020-07-05,1.2846795320510864,1.8369687795639038,1.3686447143554688
2020-07-06,0.77236407995224,1.2741013765335083,0.3872455656528473
2020-07-07,0.7947176098823547,1.0272979736328125,0.6693770289421082
2020-07-08,0.8833553194999695,1.1131887435913086,0.651718020439148
2020-07-09,1.3478444814682007,1.712743878364563,1.605629563331604
2020-07-10,2.087249755859375,2.596187114715576,2.326479196548462
2020-07-11,1.1391359567642212,1.4170516729354858,1.078608751296997
2020-07-12,0.9161184430122375,1.5272608995437622,0.6789753437042236
2020-07-13,1.503687858581543,2.703598976135254,1.8889590501785278
2020-07-14,2.244173049926758,4.415981769561768,3.29695987701416
2020-07-15,1.875692367553711,2.934513807296753,2.6670734882354736
2020-07-16,2.039489984512329,3.564476728439331,3.1572303771972656
2020-07-17,2.846101760864258,3.146594285964966,3.2704010009765625
2020-07-18,3.096494674682617,4.591919422149658,1.4871444702148438
2020-07-19,1.365980625152588,2.921351671218872,1.6003059148788452
2020-07-20,1.673704743385315,1.9761022329330444,1.7439113855361938
2020-07-21,0.7579187750816345,1.1935858726501465,0.9286487698554993
2020-07-22,0.7929046154022217,1.5596510171890259,1.0537807941436768
2020-07-23,1.3038784265518188,2.171705484390259,1.61041259765625
2020-07-24,2.5992982387542725,3.2133960723876953,2.5467042922973633
2020-07-25,2.70393443107605,3.0424001216888428,2.2857613563537598
2020-07-26,1.120301604270935,2.833636522293091,2.1516783237457275
2020-07-27,2.646543502807617,3.5110864639282227,4.26454496383667
2020-07-28,1.7409816980361938,3.217496871948242,1.207900881767273
2020-07-29,1.0233798027038574,2.3567049503326416,1.0852497816085815
2020-07-30,0.9683122634887695,1.7543516159057617,1.1595665216445923
2020-07-31,2.557626485824585,3.2565574645996094,3.2921314239501953
2020-08-01,4.999544620513916,4.457260608673096,5.7699761390686035
2020-08-02,4.49655294418335,4.490750789642334,5.663316249847412
2020-08-03,1.10325288772583,1.8510065078735352,1.2961374521255493
2020-08-04,1.155741572380066,2.248040199279785,1.3876733779907227
2020-08-05,1.4302648305892944,3.7212579250335693,1.8179954290390015
2020-08-06,9.145140647888184,6.8945488929748535,10.874711036682129
2020-08-07,15.181200981140137,8.468693733215332,17.067712783813477
2020-08-08,11.957184791564941,9.29314136505127,19.593494415283203
2020-08-09,2.6645567417144775,3.0339603424072266,3.0672168731689453
2020-08-10,3.005100965499878,3.447739362716675,4.076545715332031
2020-08-11,7.007452487945557,5.36439847946167,8.35567855834961
2020-08-12,8.914338111877441,6.495747089385986,11.026481628417969
2020-08-13,7.051180362701416,6.440049648284912,8.728597640991211
2020-08-14,8.999808311462402,8.018516540527344,13.886807441711426
2020-08-15,6.411022663116455,7.184591770172119,10.27763557434082
2020-08-16,5.2490386962890625,7.264312744140625,11.516810417175293
2020-08-17,15.787676811218262,10.302384376525879,18.61602210998535
2020-08-18,21.51947021484375,10.432026863098145,18.193878173828125
2020-08-19,9.310096740722656,7.733392238616943,15.618670463562012
2020-08-20,3.175990343093872,5.481048107147217,6.646769046783447
