date,EMEP,ENSEMBLE,EURAD-IM
2020-05-24,1.536239504814148,3.055776357650757,1.6357885599136353
2020-05-25,1.993813157081604,3.4826080799102783,2.4379966259002686
2020-05-26,4.305205821990967,4.607095241546631,5.406772136688232
2020-05-27,1.8644261360168457,2.9879043102264404,1.7338825464248657
2020-05-28,1.7046464681625366,2.8919007778167725,2.0835440158843994
2020-05-29,3.349699020385742,3.5384371280670166,3.7694149017333984
2020-05-30,2.948166608810425,3.4577114582061768,4.447910785675049
2020-05-31,2.273869514465332,3.261715888977051,3.8284757137298584
2020-06-01,2.7716872692108154,3.742332696914673,4.812632083892822
2020-06-02,4.0020060539245605,3.89741587638855,5.284936428070068
2020-06-03,4.599871635437012,4.384167194366455,5.988951206207275
2020-06-04,3.0905864238739014,3.2982540130615234,5.192763328552246
2020-06-05,3.6653048992156982,3.2397079467773438,2.560289144515991
2020-06-06,1.6905498504638672,2.418099880218506,1.6454740762710571
2020-06-07,1.461385726928711,1.961130142211914,0.8769376873970032
2020-06-08,3.493901491165161,3.3934810161590576,5.168309688568115
2020-06-09,3.6083076000213623,3.771890640258789,6.9635772705078125
2020-06-10,4.814632892608643,4.724344730377197,6.353145599365234
2020-06-11,3.9414291381835938,3.564495086669922,6.1950764656066895
2020-06-12,2.6842918395996094,2.4444191455841064,4.677043437957764
2020-06-13,3.4940319061279297,2.7541303634643555,4.46736478805542
2020-06-14,3.0757482051849365,2.6471941471099854,4.696414470672607
2020-06-15,5.5312066078186035,3.645545244216919,5.647988796234131
2020-06-16,6.670190334320068,4.503810882568359,6.542871952056885
2020-06-17,4.284775257110596,3.7813894748687744,5.694735050201416
2020-06-18,5.132160186767578,4.615238666534424,10.666816711425781
2020-06-19,5.072174549102783,4.570986270904541,9.580944061279297
2020-06-20,4.3820061683654785,4.704808235168457,7.375882625579834
2020-06-21,2.505720615386963,3.3363406658172607,4.507955074310303
2020-06-22,2.8035972118377686,4.305878639221191,5.841634273529053
2020-06-23,4.806759357452393,5.113494873046875,6.098323822021484
2020-06-24,6.4384331703186035,6.3306708335876465,9.556434631347656
2020-06-25,8.060948371887207,5.8083176612854,9.88601016998291
2020-06-26,9.836462020874023,7.183866500854492,12.291394233703613
2020-06-27,12.467307090759277,8.369197845458984,15.808560371398926
2020-06-28,2.0962719917297363,3.8408119678497314,4.7910237312316895
2020-06-29,1.4518556594848633,3.4111976623535156,2.8606624603271484
2020-06-30,0.7761649489402771,2.6332242488861084,1.3546037673950195
2020-07-01,1.6970014572143555,2.024186849594116,1.8267544507980347
2020-07-02,1.1338311433792114,1.4532642364501953,1.4707468748092651
2020-07-03,0.8367283940315247,1.5584278106689453,1.3532533645629883
2020-07-04,1.21658456325531,1.6585651636123657,1.237237572669983
2020-07-05,1.0590368509292603,1.475041389465332,1.3337984085083008
2020-07-06,0.7570968270301819,1.0357120037078857,0.5784189105033875
2020-07-07,0.7441388964653015,0.9307354092597961,0.7298814654350281
2020-07-08,0.9205136299133301,1.0865353345870972,0.9445948600769043
2020-07-09,1.5894089937210083,1.7273699045181274,1.407374382019043
2020-07-10,2.963740587234497,3.1588096618652344,4.038855075836182
2020-07-11,1.497103214263916,1.9488195180892944,2.612894058227539
2020-07-12,0.9125022888183594,1.5573047399520874,1.144853115081787
2020-07-13,1.4965771436691284,2.156397819519043,1.8942046165466309
2020-07-14,1.2117379903793335,3.1123149394989014,2.2230381965637207
2020-07-15,1.1680015325546265,2.5355775356292725,2.652461290359497
2020-07-16,1.7099260091781616,3.574385404586792,4.900224685668945
2020-07-17,3.419387102127075,2.9871222972869873,3.2879297733306885
2020-07-18,5.019986629486084,4.5524115562438965,1.8244823217391968
2020-07-19,1.4437555074691772,2.8224945068359375,1.0942559242248535
2020-07-20,2.1663010120391846,2.388864517211914,2.398179769515991
2020-07-21,0.9800971150398254,1.1810543537139893,0.9780338406562805
2020-07-22,0.8796804547309875,1.5341758728027344,1.2626312971115112
2020-07-23,1.3687044382095337,1.9645136594772339,1.6252199411392212
2020-07-24,2.7259681224823,2.93503737449646,2.4043521881103516
2020-07-25,2.7911863327026367,3.089237928390503,3.304823637008667
2020-07-26,2.120377540588379,2.9129531383514404,2.4771530628204346
2020-07-27,2.861902952194214,3.102642774581909,3.8510992527008057
2020-07-28,1.742974877357483,2.867816209793091,2.206022262573242
2020-07-29,0.8776370882987976,2.4921722412109375,1.01849365234375
2020-07-30,1.5887256860733032,2.072118043899536,1.410304069519043
2020-07-31,2.939500570297241,2.9702930450439453,2.956770896911621
2020-08-01,3.9707517623901367,4.5981879234313965,8.158943176269531
2020-08-02,3.6667158603668213,3.7372589111328125,5.378312587738037
2020-08-03,1.1481941938400269,2.05342698097229,1.6572989225387573
2020-08-04,1.8236035108566284,2.251800298690796,1.7231868505477905
2020-08-05,1.6882590055465698,3.4964797496795654,2.116780996322632
2020-08-06,10.807319641113281,6.6758270263671875,11.703648567199707
2020-08-07,20.20200538635254,8.379678726196289,25.410491943359375
2020-08-08,18.417879104614258,9.192330360412598,25.43732261657715
2020-08-09,4.344089031219482,3.6065571308135986,3.9908485412597656
2020-08-10,3.2303121089935303,3.1676523685455322,4.983597278594971
2020-08-11,8.052000999450684,4.955432415008545,10.116942405700684
2020-08-12,8.774384498596191,5.556832790374756,13.06132984161377
2020-08-13,5.980066776275635,4.784727096557617,9.743485450744629
2020-08-14,10.777957916259766,7.028200626373291,16.01500129699707
2020-08-15,4.101719379425049,4.699687480926514,11.817120552062988
2020-08-16,3.6342685222625732,5.330661296844482,13.591217041015625
