date,ENSEMBLE,EURAD-IM
2020-02-20,6.5267510414123535,10.67798900604248
2020-02-21,4.438827037811279,6.119075775146484
2020-02-22,5.346895217895508,6.2807745933532715
2020-02-23,2.6113157272338867,2.3110458850860596
2020-02-24,3.3237287998199463,4.422583103179932
2020-02-25,3.530456781387329,5.9653143882751465
2020-02-26,4.118075847625732,6.362838268280029
2020-02-27,6.590457439422607,13.497876167297363
2020-02-28,6.089929580688477,12.70379638671875
2020-02-29,6.787879943847656,7.9462571144104
2020-03-01,3.5383265018463135,6.0642008781433105
2020-03-02,5.682029724121094,10.584846496582031
2020-03-03,8.42978572845459,15.12711238861084
2020-03-04,11.135014533996582,20.898771286010742
2020-03-05,9.472651481628418,19.087472915649414
2020-03-06,6.487754821777344,4.847015857696533
2020-03-07,9.492534637451172,14.915797233581543
2020-03-08,10.08488655090332,26.070436477661133
2020-03-09,8.687045097351074,15.742777824401855
2020-03-10,5.366231441497803,8.850913047790527
2020-03-11,4.3824334144592285,6.76943826675415
2020-03-12,2.9931914806365967,6.579017162322998
2020-03-13,3.929548501968384,7.434347629547119
2020-03-14,4.201016426086426,6.939622402191162
2020-03-15,6.6248345375061035,9.325143814086914
2020-03-16,9.515040397644043,23.770864486694336
2020-03-17,13.05163860321045,25.357933044433594
2020-03-18,11.152297973632812,27.7014217376709
2020-03-19,12.314671516418457,24.079910278320312
2020-03-20,7.920280456542969,16.889835357666016
2020-03-21,2.917919397354126,5.025427341461182
2020-03-22,3.379709243774414,5.664817810058594
2020-03-23,6.249609470367432,10.739623069763184
2020-03-24,7.951332092285156,14.300890922546387
2020-03-25,9.061007499694824,18.2777042388916
2020-03-26,11.24631404876709,20.605424880981445
2020-03-27,17.691360473632812,35.624752044677734
2020-03-28,14.480700492858887,29.14449119567871
2020-03-29,5.459867477416992,6.336528778076172
2020-03-30,4.414882183074951,5.508878707885742
2020-03-31,5.7063422203063965,7.137872219085693
2020-04-01,9.391654968261719,13.07174301147461
2020-04-02,10.755497932434082,16.842552185058594
2020-04-03,6.445462703704834,9.694296836853027
2020-04-04,7.061476230621338,13.929965019226074
2020-04-05,12.718710899353027,18.154573440551758
2020-04-06,12.188273429870605,22.293455123901367
2020-04-07,11.945588111877441,18.472829818725586
2020-04-08,12.352328300476074,22.55611228942871
2020-04-09,11.455348014831543,19.950857162475586
2020-04-10,6.511501312255859,13.346028327941895
2020-04-11,7.857628345489502,14.580574989318848
2020-04-12,11.71069622039795,26.883888244628906
2020-04-13,6.278688430786133,6.620495319366455
2020-04-14,3.6991946697235107,4.499156475067139
2020-04-15,7.639755725860596,11.38036823272705
2020-04-16,10.9971923828125,21.99062156677246
2020-04-17,6.622832775115967,11.582878112792969
2020-04-18,4.914925575256348,9.160839080810547
2020-04-19,3.4134914875030518,3.489985704421997
2020-04-20,5.171409606933594,5.2517008781433105
2020-04-21,6.7176947593688965,9.953036308288574
2020-04-22,7.2428741455078125,12.633025169372559
2020-04-23,8.809802055358887,16.080503463745117
2020-04-24,8.313460350036621,23.518342391304348
2020-04-25,3.9790427684783936,5.900703430175781
2020-04-26,5.196826934814453,10.72811222076416
2020-04-27,8.637166023254395,22.414884567260742
2020-04-28,14.56745433807373,34.866947174072266
2020-04-29,8.6668701171875,12.48854923248291
2020-04-30,5.632619380950928,7.125609874725342
2020-05-01,2.4769127368927,4.0492024421691895
2020-05-02,3.761789560317993,8.923413276672363
2020-05-03,4.915769577026367,9.102131843566895
2020-05-04,4.127011775970459,6.619324207305908
2020-05-05,2.2572624683380127,4.044468402862549
2020-05-06,2.8737258911132812,4.841423034667969
2020-05-07,4.488785743713379,7.5139594078063965
2020-05-08,6.782858371734619,14.5866060256958
2020-05-09,5.943387508392334,16.7833194732666
2020-05-10,8.691248893737793,17.58112907409668
2020-05-11,2.486826181411743,2.7355334758758545
2020-05-12,2.9565703868865967,5.227800369262695
2020-05-13,4.964860439300537,9.029022216796875
2020-05-14,3.2459328174591064,5.564004898071289
2020-05-15,3.212993860244751,7.637908935546875
2020-05-16,4.004832744598389,8.696949005126953
2020-05-17,3.68963360786438,5.001095294952393
2020-05-18,5.618049144744873,16.22983741760254
2020-05-19,4.621901035308838,7.508037567138672
2020-05-20,2.993968963623047,5.764040470123291
2020-05-21,4.627862453460693,7.452884674072266
2020-05-22,4.773416519165039,6.874741077423096
2020-05-23,6.134273529052734,6.371668338775635
2020-05-24,3.9443979263305664,4.887122631072998
2020-05-25,3.224931001663208,3.295297861099243
2020-05-26,4.359613418579102,5.9549479484558105
2020-05-27,6.195404529571533,12.708427429199219
2020-05-28,3.3457584381103516,4.572537899017334
2020-05-29,3.5387659072875977,4.868417263031006
2020-05-30,2.675664186477661,3.5783283710479736
2020-05-31,2.2022035121917725,2.0869085788726807
2020-06-01,3.0557730197906494,3.2757980823516846
2020-06-02,3.8646042346954346,5.58209753036499
2020-06-03,5.550975799560547,8.95897388458252
2020-06-04,5.838438510894775,9.14072322845459
2020-06-05,3.108966112136841,3.3644282817840576
2020-06-06,2.736233949661255,4.585686206817627
2020-06-07,3.1748592853546143,5.118342876434326
2020-06-08,3.5392186641693115,7.673364162445068
2020-06-09,5.1626152992248535,9.05375862121582
2020-06-10,4.54443883895874,7.46823263168335
2020-06-11,4.443241596221924,5.70205545425415
2020-06-12,7.178739070892334,13.626006126403809
2020-06-13,10.915078163146973,10.621970176696777
2020-06-14,5.445320129394531,8.705689430236816
2020-06-15,4.073978424072266,5.5270843505859375
2020-06-16,5.23744535446167,8.08975887298584
2020-06-17,6.3865485191345215,14.464098930358887
