date,ENSEMBLE,EURAD-IM
2020-02-25,40.8370475769043,44.04628372192383
2020-02-26,15.50185775756836,10.954915046691895
2020-02-27,12.272167205810547,12.046725273132324
2020-02-28,10.718250274658203,10.312716484069824
2020-02-29,27.633596420288086,17.440919876098633
2020-03-01,21.949316024780273,10.464384078979492
2020-03-02,21.25554847717285,10.22371768951416
2020-03-03,10.689532279968262,9.00390338897705
2020-03-04,19.790048599243164,18.04572105407715
2020-03-05,25.913375854492188,15.833915710449219
2020-03-06,13.204569816589355,10.451339721679688
2020-03-07,15.552702903747559,7.791604995727539
2020-03-08,24.520132064819336,22.5438175201416
2020-03-09,46.8557243347168,23.016815185546875
2020-03-10,19.154645919799805,18.122793197631836
2020-03-11,20.141931533813477,28.20057487487793
2020-03-12,22.98041343688965,30.89391326904297
2020-03-13,17.39405632019043,15.703056335449219
2020-03-14,14.535401344299316,17.745691299438477
2020-03-15,22.503061294555664,20.73898696899414
2020-03-16,31.44270896911621,29.222745895385742
2020-03-17,50.54451370239258,57.829620361328125
2020-03-18,60.71001052856445,63.3023681640625
2020-03-19,58.55461120605469,52.52387619018555
2020-03-20,52.93000793457031,55.00123977661133
2020-03-21,46.103084564208984,46.5106315612793
2020-03-22,15.957283973693848,11.709944725036621
2020-03-23,12.189833641052246,10.46400260925293
2020-03-24,24.88124656677246,24.122657775878906
2020-03-25,19.148849487304688,13.45516586303711
2020-03-26,22.18796730041504,17.23565673828125
2020-03-27,28.163557052612305,22.751075744628906
2020-03-28,33.06651306152344,34.459102630615234
2020-03-29,46.58831787109375,49.72031784057617
2020-03-30,19.81376838684082,5.638641357421875
2020-03-31,14.545136451721191,13.834266662597656
2020-04-01,29.12407684326172,21.286523818969727
2020-04-02,41.03647232055664,40.77043914794922
2020-04-03,54.29591751098633,50.284942626953125
2020-04-04,50.39207077026367,32.45957565307617
2020-04-05,32.42929458618164,20.418272018432617
2020-04-06,31.13054847717285,28.9841365814209
2020-04-07,29.0345401763916,29.239309310913086
2020-04-08,29.66257667541504,27.356689453125
2020-04-09,37.8148193359375,38.041114807128906
2020-04-10,47.843414306640625,34.05929946899414
2020-04-11,30.958566665649414,31.775278091430664
2020-04-12,15.095649719238281,27.07299041748047
2020-04-13,16.68775177001953,21.24992561340332
2020-04-14,13.333976745605469,11.8141450881958
2020-04-15,16.7601375579834,18.159931182861328
2020-04-16,31.136571884155273,44.38588333129883
2020-04-17,15.903841972351074,27.603185653686523
2020-04-18,16.407989501953125,21.34136962890625
2020-04-19,19.05681610107422,25.077730178833008
2020-04-20,14.231850624084473,4.764410972595215
2020-04-21,14.797818183898926,9.730281829833984
2020-04-22,15.8418607711792,12.351325035095215
2020-04-23,22.937944412231445,20.96152114868164
2020-04-24,28.621850967407227,36.601254670516305
2020-04-25,16.61583709716797,21.390810012817383
2020-04-26,17.122032165527344,22.75141143798828
2020-04-27,13.203620910644531,15.237404823303223
2020-04-28,12.03302001953125,12.987689018249512
2020-04-29,11.375592231750488,11.628708839416504
2020-04-30,17.67742347717285,13.02114486694336
2020-05-01,17.005027770996094,13.053801536560059
2020-05-02,7.1557440757751465,7.077411651611328
2020-05-03,10.762164115905762,8.097172737121582
2020-05-04,13.076565742492676,12.094562530517578
2020-05-05,9.6911039352417,13.989303588867188
2020-05-06,13.179156303405762,13.877067565917969
2020-05-07,20.568742752075195,21.77170753479004
2020-05-08,20.092365264892578,22.01384735107422
2020-05-09,8.067483901977539,12.240160942077637
2020-05-10,13.56754207611084,18.474388122558594
2020-05-11,8.121447563171387,4.750743865966797
2020-05-12,10.085617065429688,7.895208835601807
2020-05-13,8.5507173538208,9.169760704040527
2020-05-14,12.576896667480469,11.120694160461426
2020-05-15,8.274075508117676,11.220261573791504
2020-05-16,10.44275188446045,16.211078643798828
2020-05-17,14.429665565490723,14.284518241882324
2020-05-18,16.824155807495117,17.014419555664062
2020-05-19,16.51601791381836,12.621201515197754
2020-05-20,16.68669319152832,14.263640403747559
2020-05-21,15.209383964538574,16.510284423828125
2020-05-22,16.33924674987793,16.681488037109375
2020-05-23,11.068168640136719,10.8025484085083
2020-05-24,8.712577819824219,5.83903169631958
2020-05-25,10.24903392791748,7.616537570953369
2020-05-26,10.598627090454102,10.74325180053711
2020-05-27,12.54819107055664,12.120522499084473
2020-05-28,20.098665237426758,17.477310180664062
2020-05-29,9.965339660644531,7.9986572265625
2020-05-30,15.333857536315918,10.232264518737793
2020-05-31,11.273674964904785,10.216793060302734
2020-06-01,14.069469451904297,12.54839038848877
2020-06-02,16.843456268310547,15.203160285949707
2020-06-03,14.43839168548584,13.271465301513672
2020-06-04,7.514371395111084,5.448041915893555
2020-06-05,5.569679260253906,5.5381340980529785
2020-06-06,11.557586669921875,7.6517415046691895
2020-06-07,6.791618824005127,8.394143104553223
2020-06-08,5.047255039215088,7.2697296142578125
2020-06-09,8.648988723754883,8.733293533325195
2020-06-10,14.83868408203125,17.60516357421875
2020-06-11,12.214229583740234,12.202373504638672
2020-06-12,20.390226364135742,13.513689994812012
2020-06-13,8.611244201660156,14.038912773132324
2020-06-14,7.07367467880249,4.460720062255859
2020-06-15,12.14306354522705,7.010585784912109
2020-06-16,14.383808135986328,10.036722183227539
2020-06-17,10.750144004821777,9.603168487548828
2020-06-18,10.634051322937012,9.232171058654785
2020-06-19,9.530920028686523,9.976677894592285
2020-06-20,14.867691993713379,14.148735046386719
2020-06-21,9.376920700073242,9.341100692749023
2020-06-22,7.853828430175781,9.190677642822266
2020-06-23,16.576425552368164,17.36492156982422
